time,frame,pressure
2.667,2667,-0.951056516
2.668,2668,0.951056516
2.669,2669,-0.587785252
2.67,2670,-0.0
2.671,2671,0.587785252
2.672,2672,-0.951056516
2.673,2673,0.951056516
2.674,2674,-0.587785252
2.675,2675,0.0
2.676,2676,0.587785252
2.677,2677,-0.951056516
2.678,2678,0.951056516
2.679,2679,-0.587785252
2.68,2680,0.0
2.681,2681,0.587785252
2.682,2682,-0.951056516
2.683,2683,0.951056516
2.684,2684,-0.587785252
2.685,2685,0.0
2.686,2686,0.587785252
2.687,2687,-0.951056516
2.688,2688,0.951056516
2.689,2689,-0.587785252
2.69,2690,-0.0
2.691,2691,0.587785252
2.692,2692,-0.951056516
2.693,2693,0.951056516
2.694,2694,-0.587785252
2.695,2695,-0.0
2.696,2696,0.587785252
2.697,2697,-0.951056516
2.698,2698,0.951056516
2.699,2699,-0.587785252
2.7,2700,0.0
2.701,2701,0.587785252
2.702,2702,-0.951056516
2.703,2703,0.951056516
2.704,2704,-0.587785252
2.705,2705,-0.0
2.706,2706,0.587785252
2.707,2707,-0.951056516
2.708,2708,0.951056516
2.709,2709,-0.587785252
2.71,2710,0.0
2.711,2711,0.587785252
2.712,2712,-0.951056516
2.713,2713,0.951056516
2.714,2714,-0.587785252
2.715,2715,-0.0
2.716,2716,0.587785252
2.717,2717,-0.951056516
2.718,2718,0.951056516
2.719,2719,-0.587785252
2.72,2720,0.0
2.721,2721,0.587785252
2.722,2722,-0.951056516
2.723,2723,0.951056516
2.724,2724,-0.587785252
2.725,2725,0.0
2.726,2726,0.587785252
2.727,2727,-0.951056516
2.728,2728,0.951056516
2.729,2729,-0.587785252
2.73,2730,0.0
2.731,2731,0.587785252
2.732,2732,-0.951056516
2.733,2733,0.951056516
2.734,2734,-0.587785252
2.735,2735,-0.0
2.736,2736,0.587785252
2.737,2737,-0.951056516
2.738,2738,0.951056516
2.739,2739,-0.587785252
2.74,2740,0.0
2.741,2741,0.587785252
2.742,2742,-0.951056516
2.743,2743,0.951056516
2.744,2744,-0.587785252
2.745,2745,0.0
2.746,2746,0.587785252
2.747,2747,-0.951056516
2.748,2748,0.951056516
2.749,2749,-0.587785252
2.75,2750,-0.0
2.751,2751,0.587785252
2.752,2752,-0.951056516
2.753,2753,0.951056516
2.754,2754,-0.587785252
2.755,2755,-0.0
2.756,2756,0.587785252
2.757,2757,-0.951056516
2.758,2758,0.951056516
2.759,2759,-0.587785252
2.76,2760,0.0
2.761,2761,0.587785252
2.762,2762,-0.951056516
2.763,2763,0.951056516
2.764,2764,-0.587785252
2.765,2765,0.0
2.766,2766,0.587785252
2.767,2767,-0.951056516
2.768,2768,0.951056516
2.769,2769,-0.587785252
2.77,2770,-0.0
2.771,2771,0.587785252
2.772,2772,-0.951056516
2.773,2773,0.951056516
2.774,2774,-0.587785252
2.775,2775,0.0
2.776,2776,0.587785252
2.777,2777,-0.951056516
2.778,2778,0.951056516
2.779,2779,-0.587785252
2.78,2780,0.0
2.781,2781,0.587785252
2.782,2782,-0.951056516
2.783,2783,0.951056516
2.784,2784,-0.587785252
2.785,2785,0.0
2.786,2786,0.587785252
2.787,2787,-0.951056516
2.788,2788,0.951056516
2.789,2789,-0.587785252
2.79,2790,0.0
2.791,2791,0.587785252
2.792,2792,-0.951056516
2.793,2793,0.951056516
2.794,2794,-0.587785252
2.795,2795,-0.0
2.796,2796,0.587785252
2.797,2797,-0.951056516
2.798,2798,0.951056516
2.799,2799,-0.587785252
2.8,2800,0.0
2.801,2801,0.587785252
2.802,2802,-0.951056516
2.803,2803,0.951056516
2.804,2804,-0.587785252
2.805,2805,0.0
2.806,2806,0.587785252
2.807,2807,-0.951056516
2.808,2808,0.951056516
2.809,2809,-0.587785252
2.81,2810,0.0
2.811,2811,0.587785252
2.812,2812,-0.951056516
2.813,2813,0.951056516
2.814,2814,-0.587785252
2.815,2815,-0.0
2.816,2816,0.587785252
2.817,2817,-0.951056516
2.818,2818,0.951056516
2.819,2819,-0.587785252
2.82,2820,-0.0
2.821,2821,0.587785252
2.822,2822,-0.951056516
2.823,2823,0.951056516
2.824,2824,-0.587785252
2.825,2825,0.0
2.826,2826,0.587785252
2.827,2827,-0.951056516
2.828,2828,0.951056516
2.829,2829,-0.587785252
2.83,2830,0.0
2.831,2831,0.587785252
2.832,2832,-0.951056516
2.833,2833,0.951056516
2.834,2834,-0.587785252
2.835,2835,-0.0
2.836,2836,0.587785252
2.837,2837,-0.951056516
2.838,2838,0.951056516
2.839,2839,-0.587785252
2.84,2840,0.0
2.841,2841,0.587785252
2.842,2842,-0.951056516
2.843,2843,0.951056516
2.844,2844,-0.587785252
2.845,2845,0.0
2.846,2846,0.587785252
2.847,2847,-0.951056516
2.848,2848,0.951056516
2.849,2849,-0.587785252
2.85,2850,-0.0
2.851,2851,0.587785252
2.852,2852,-0.951056516
2.853,2853,0.951056516
2.854,2854,-0.587785252
2.855,2855,0.0
2.856,2856,0.587785252
2.857,2857,-0.951056516
2.858,2858,0.951056516
2.859,2859,-0.587785252
2.86,2860,-0.0
2.861,2861,0.587785252
2.862,2862,-0.951056516
2.863,2863,0.951056516
2.864,2864,-0.587785252
2.865,2865,0.0
2.866,2866,0.587785252
2.867,2867,-0.951056516
2.868,2868,0.951056516
2.869,2869,-0.587785252
2.87,2870,0.0
2.871,2871,0.587785252
2.872,2872,-0.951056516
2.873,2873,0.951056516
2.874,2874,-0.587785252
2.875,2875,0.0
2.876,2876,0.587785252
2.877,2877,-0.951056516
2.878,2878,0.951056516
2.879,2879,-0.587785252
2.88,2880,-0.0
2.881,2881,0.587785252
2.882,2882,-0.951056516
2.883,2883,0.951056516
2.884,2884,-0.587785252
2.885,2885,0.0
2.886,2886,0.587785252
2.887,2887,-0.951056516
2.888,2888,0.951056516
2.889,2889,-0.587785252
2.89,2890,0.0
2.891,2891,0.587785252
2.892,2892,-0.951056516
2.893,2893,0.951056516
2.894,2894,-0.587785252
2.895,2895,0.0
2.896,2896,0.587785252
2.897,2897,-0.951056516
2.898,2898,0.951056516
2.899,2899,-0.587785252
2.9,2900,-0.0
2.901,2901,0.587785252
2.902,2902,-0.951056516
2.903,2903,0.951056516
2.904,2904,-0.587785252
2.905,2905,0.0
2.906,2906,0.587785252
2.907,2907,-0.951056516
2.908,2908,0.951056516
2.909,2909,-0.587785252
2.91,2910,0.0
2.911,2911,0.587785252
2.912,2912,-0.951056516
2.913,2913,0.951056516
2.914,2914,-0.587785252
2.915,2915,-0.0
2.916,2916,0.587785252
2.917,2917,-0.951056516
2.918,2918,0.951056516
2.919,2919,-0.587785252
2.92,2920,0.0
2.921,2921,0.587785252
2.922,2922,-0.951056516
2.923,2923,0.951056516
2.924,2924,-0.587785252
2.925,2925,0.0
2.926,2926,0.587785252
2.927,2927,-0.951056516
2.928,2928,0.951056516
2.929,2929,-0.587785252
2.93,2930,0.0
2.931,2931,0.587785252
2.932,2932,-0.951056516
2.933,2933,0.951056516
2.934,2934,-0.587785252
2.935,2935,0.0
2.936,2936,0.587785252
2.937,2937,-0.951056516
2.938,2938,0.951056516
2.939,2939,-0.587785252
2.94,2940,0.0
2.941,2941,0.587785252
2.942,2942,-0.951056516
2.943,2943,0.951056516
2.944,2944,-0.587785252
2.945,2945,-0.0
2.946,2946,0.587785252
2.947,2947,-0.951056516
2.948,2948,0.951056516
2.949,2949,-0.587785252
2.95,2950,0.0
2.951,2951,0.587785252
2.952,2952,-0.951056516
2.953,2953,0.951056516
2.954,2954,-0.587785252
2.955,2955,0.0
2.956,2956,0.587785252
2.957,2957,-0.951056516
2.958,2958,0.951056516
2.959,2959,-0.587785252
2.96,2960,-0.0
2.961,2961,0.587785252
2.962,2962,-0.951056516
2.963,2963,0.951056516
2.964,2964,-0.587785252
2.965,2965,-0.0
2.966,2966,0.587785252
2.967,2967,-0.951056516
2.968,2968,0.951056516
2.969,2969,-0.587785252
2.97,2970,0.0
2.971,2971,0.587785252
2.972,2972,-0.951056516
2.973,2973,0.951056516
2.974,2974,-0.587785252
2.975,2975,0.0
2.976,2976,0.587785252
2.977,2977,-0.951056516
2.978,2978,0.951056516
2.979,2979,-0.587785252
2.98,2980,-0.0
2.981,2981,0.587785252
2.982,2982,-0.951056516
2.983,2983,0.951056516
2.984,2984,-0.587785252
2.985,2985,0.0
2.986,2986,0.587785252
2.987,2987,-0.951056516
2.988,2988,0.951056516
2.989,2989,-0.587785252
2.99,2990,0.0
2.991,2991,0.587785252
2.992,2992,-0.951056516
2.993,2993,0.951056516
2.994,2994,-0.587785252
2.995,2995,0.0
2.996,2996,0.587785252
2.997,2997,-0.951056516
2.998,2998,0.951056516
2.999,2999,-0.587785252
3.0,3000,-0.0
3.001,3001,0.587785252
3.002,3002,-0.951056516
3.003,3003,0.951056516
3.004,3004,-0.587785252
3.005,3005,0.0
3.006,3006,0.587785252
3.007,3007,-0.951056516
3.008,3008,0.951056516
3.009,3009,-0.587785252
3.01,3010,0.0
3.011,3011,0.587785252
3.012,3012,-0.951056516
3.013,3013,0.951056516
3.014,3014,-0.587785252
3.015,3015,-0.0
3.016,3016,0.587785252
3.017,3017,-0.951056516
3.018,3018,0.951056516
3.019,3019,-0.587785252
3.02,3020,0.0
3.021,3021,0.587785252
3.022,3022,-0.951056516
3.023,3023,0.951056516
3.024,3024,-0.587785252
3.025,3025,-0.0
3.026,3026,0.587785252
3.027,3027,-0.951056516
3.028,3028,0.951056516
3.029,3029,-0.587785252
3.03,3030,0.0
3.031,3031,0.587785252
3.032,3032,-0.951056516
3.033,3033,0.951056516
3.034,3034,-0.587785252
3.035,3035,0.0
3.036,3036,0.587785252
3.037,3037,-0.951056516
3.038,3038,0.951056516
3.039,3039,-0.587785252
3.04,3040,0.0
3.041,3041,0.587785252
3.042,3042,-0.951056516
3.043,3043,0.951056516
3.044,3044,-0.587785252
3.045,3045,-0.0
3.046,3046,0.587785252
3.047,3047,-0.951056516
3.048,3048,0.951056516
3.049,3049,-0.587785252
3.05,3050,0.0
3.051,3051,0.587785252
3.052,3052,-0.951056516
3.053,3053,0.951056516
3.054,3054,-0.587785252
3.055,3055,0.0
3.056,3056,0.587785252
3.057,3057,-0.951056516
3.058,3058,0.951056516
3.059,3059,-0.587785252
3.06,3060,-0.0
3.061,3061,0.587785252
3.062,3062,-0.951056516
3.063,3063,0.951056516
3.064,3064,-0.587785252
3.065,3065,-0.0
3.066,3066,0.587785252
3.067,3067,-0.951056516
3.068,3068,0.951056516
3.069,3069,-0.587785252
3.07,3070,0.0
3.071,3071,0.587785252
3.072,3072,-0.951056516
3.073,3073,0.951056516
3.074,3074,-0.587785252
3.075,3075,0.0
3.076,3076,0.587785252
3.077,3077,-0.951056516
3.078,3078,0.951056516
3.079,3079,-0.587785252
3.08,3080,-0.0
3.081,3081,0.587785252
3.082,3082,-0.951056516
3.083,3083,0.951056516
3.084,3084,-0.587785252
3.085,3085,0.0
3.086,3086,0.587785252
3.087,3087,-0.951056516
3.088,3088,0.951056516
3.089,3089,-0.587785252
3.09,3090,-0.0
3.091,3091,0.587785252
3.092,3092,-0.951056516
3.093,3093,0.951056516
3.094,3094,-0.587785252
3.095,3095,0.0
3.096,3096,0.587785252
3.097,3097,-0.951056516
3.098,3098,0.951056516
3.099,3099,-0.587785252
3.1,3100,0.0
3.101,3101,0.587785252
3.102,3102,-0.951056516
3.103,3103,0.951056516
3.104,3104,-0.587785252
3.105,3105,0.0
3.106,3106,0.587785252
3.107,3107,-0.951056516
3.108,3108,0.951056516
3.109,3109,-0.587785252
3.11,3110,-0.0
3.111,3111,0.587785252
3.112,3112,-0.951056516
3.113,3113,0.951056516
3.114,3114,-0.587785252
3.115,3115,0.0
3.116,3116,0.587785252
3.117,3117,-0.951056516
3.118,3118,0.951056516
3.119,3119,-0.587785252
3.12,3120,0.0
3.121,3121,0.587785252
3.122,3122,-0.951056516
3.123,3123,0.951056516
3.124,3124,-0.587785252
3.125,3125,-0.0
3.126,3126,0.587785252
3.127,3127,-0.951056516
3.128,3128,0.951056516
3.129,3129,-0.587785252
3.13,3130,-0.0
3.131,3131,0.587785252
3.132,3132,-0.951056516
3.133,3133,0.951056516
3.134,3134,-0.587785252
3.135,3135,0.0
3.136,3136,0.587785252
3.137,3137,-0.951056516
3.138,3138,0.951056516
3.139,3139,-0.587785252
3.14,3140,0.0
3.141,3141,0.587785252
3.142,3142,-0.951056516
3.143,3143,0.951056516
3.144,3144,-0.587785252
3.145,3145,-0.0
3.146,3146,0.587785252
3.147,3147,-0.951056516
3.148,3148,0.951056516
3.149,3149,-0.587785252
3.15,3150,0.0
3.151,3151,0.587785252
3.152,3152,-0.951056516
3.153,3153,0.951056516
3.154,3154,-0.587785252
3.155,3155,0.0
3.156,3156,0.587785252
3.157,3157,-0.951056516
3.158,3158,0.951056516
3.159,3159,-0.587785252
3.16,3160,0.0
3.161,3161,0.587785252
3.162,3162,-0.951056516
3.163,3163,0.951056516
3.164,3164,-0.587785252
3.165,3165,0.0
3.166,3166,0.587785252
3.167,3167,-0.951056516
3.168,3168,0.951056516
3.169,3169,-0.587785252
3.17,3170,-0.0
3.171,3171,0.587785252
3.172,3172,-0.951056516
3.173,3173,0.951056516
3.174,3174,-0.587785252
3.175,3175,0.0
3.176,3176,0.587785252
3.177,3177,-0.951056516
3.178,3178,0.951056516
3.179,3179,-0.587785252
3.18,3180,0.0
3.181,3181,0.587785252
3.182,3182,-0.951056516
3.183,3183,0.951056516
3.184,3184,-0.587785252
3.185,3185,0.0
3.186,3186,0.587785252
3.187,3187,-0.951056516
3.188,3188,0.951056516
3.189,3189,-0.587785252
3.19,3190,-0.0
3.191,3191,0.587785252
3.192,3192,-0.951056516
3.193,3193,0.951056516
3.194,3194,-0.587785252
3.195,3195,0.0
3.196,3196,0.587785252
3.197,3197,-0.951056516
3.198,3198,0.951056516
3.199,3199,-0.587785252
3.2,3200,0.0
3.201,3201,0.587785252
3.202,3202,-0.951056516
3.203,3203,0.951056516
3.204,3204,-0.587785252
3.205,3205,0.0
3.206,3206,0.587785252
3.207,3207,-0.951056516
3.208,3208,0.951056516
3.209,3209,-0.587785252
3.21,3210,-0.0
3.211,3211,0.587785252
3.212,3212,-0.951056516
3.213,3213,0.951056516
3.214,3214,-0.587785252
3.215,3215,0.0
3.216,3216,0.587785252
3.217,3217,-0.951056516
3.218,3218,0.951056516
3.219,3219,-0.587785252
3.22,3220,0.0
3.221,3221,0.587785252
3.222,3222,-0.951056516
3.223,3223,0.951056516
3.224,3224,-0.587785252
3.225,3225,-0.0
3.226,3226,0.587785252
3.227,3227,-0.951056516
3.228,3228,0.951056516
3.229,3229,-0.587785252
3.23,3230,0.0
3.231,3231,0.587785252
3.232,3232,-0.951056516
3.233,3233,0.951056516
3.234,3234,-0.587785252
3.235,3235,-0.0
3.236,3236,0.587785252
3.237,3237,-0.951056516
3.238,3238,0.951056516
3.239,3239,-0.587785252
3.24,3240,0.0
3.241,3241,0.587785252
3.242,3242,-0.951056516
3.243,3243,0.951056516
3.244,3244,-0.587785252
3.245,3245,0.0
3.246,3246,0.587785252
3.247,3247,-0.951056516
3.248,3248,0.951056516
3.249,3249,-0.587785252
3.25,3250,0.0
3.251,3251,0.587785252
3.252,3252,-0.951056516
3.253,3253,0.951056516
3.254,3254,-0.587785252
3.255,3255,-0.0
3.256,3256,0.587785252
3.257,3257,-0.951056516
3.258,3258,0.951056516
3.259,3259,-0.587785252
3.26,3260,0.0
3.261,3261,0.587785252
3.262,3262,-0.951056516
3.263,3263,0.951056516
3.264,3264,-0.587785252
3.265,3265,0.0
3.266,3266,0.587785252
3.267,3267,-0.951056516
3.268,3268,0.951056516
3.269,3269,-0.587785252
3.27,3270,-0.0
3.271,3271,0.587785252
3.272,3272,-0.951056516
3.273,3273,0.951056516
3.274,3274,-0.587785252
3.275,3275,-0.0
3.276,3276,0.587785252
3.277,3277,-0.951056516
3.278,3278,0.951056516
3.279,3279,-0.587785252
3.28,3280,0.0
3.281,3281,0.587785252
3.282,3282,-0.951056516
3.283,3283,0.951056516
3.284,3284,-0.587785252
3.285,3285,0.0
3.286,3286,0.587785252
3.287,3287,-0.951056516
3.288,3288,0.951056516
3.289,3289,-0.587785252
3.29,3290,-0.0
3.291,3291,0.587785252
3.292,3292,-0.951056516
3.293,3293,0.951056516
3.294,3294,-0.587785252
3.295,3295,-0.0
3.296,3296,0.587785252
3.297,3297,-0.951056516
3.298,3298,0.951056516
3.299,3299,-0.587785252
3.3,3300,0.0
3.301,3301,0.587785252
3.302,3302,-0.951056516
3.303,3303,0.951056516
3.304,3304,-0.587785252
3.305,3305,0.0
3.306,3306,0.587785252
3.307,3307,-0.951056516
3.308,3308,0.951056516
3.309,3309,-0.587785252
3.31,3310,-0.0
3.311,3311,0.587785252
3.312,3312,-0.951056516
3.313,3313,0.951056516
3.314,3314,-0.587785252
3.315,3315,-0.0
3.316,3316,0.587785252
3.317,3317,-0.951056516
3.318,3318,0.951056516
3.319,3319,-0.587785252
3.32,3320,0.0
3.321,3321,0.587785252
3.322,3322,-0.951056516
3.323,3323,0.951056516
3.324,3324,-0.587785252
3.325,3325,-0.0
3.326,3326,0.587785252
3.327,3327,-0.951056516
3.328,3328,0.951056516
3.329,3329,-0.587785252
3.33,3330,-0.0
3.331,3331,0.587785252
3.332,3332,-0.951056516
3.333,3333,0.951056516
3.334,3334,-0.587785252
3.335,3335,0.0
3.336,3336,0.587785252
3.337,3337,-0.951056516
3.338,3338,0.951056516
3.339,3339,-0.587785252
3.34,3340,0.0
3.341,3341,0.587785252
3.342,3342,-0.951056516
3.343,3343,0.951056516
3.344,3344,-0.587785252
3.345,3345,-0.0
3.346,3346,0.587785252
3.347,3347,-0.951056516
3.348,3348,0.951056516
3.349,3349,-0.587785252
3.35,3350,0.0
3.351,3351,0.587785252
3.352,3352,-0.951056516
3.353,3353,0.951056516
3.354,3354,-0.587785252
3.355,3355,0.0
3.356,3356,0.587785252
3.357,3357,-0.951056516
3.358,3358,0.951056516
3.359,3359,-0.587785252
3.36,3360,0.0
3.361,3361,0.587785252
3.362,3362,-0.951056516
3.363,3363,0.951056516
3.364,3364,-0.587785252
3.365,3365,0.0
3.366,3366,0.587785252
3.367,3367,-0.951056516
3.368,3368,0.951056516
3.369,3369,-0.587785252
3.37,3370,0.0
3.371,3371,0.587785252
3.372,3372,-0.951056516
3.373,3373,0.951056516
3.374,3374,-0.587785252
3.375,3375,0.0
3.376,3376,0.587785252
3.377,3377,-0.951056516
3.378,3378,0.951056516
3.379,3379,-0.587785252
3.38,3380,-0.0
3.381,3381,0.587785252
3.382,3382,-0.951056516
3.383,3383,0.951056516
3.384,3384,-0.587785252
3.385,3385,0.0
3.386,3386,0.587785252
3.387,3387,-0.951056516
3.388,3388,0.951056516
3.389,3389,-0.587785252
3.39,3390,0.0
3.391,3391,0.587785252
3.392,3392,-0.951056516
3.393,3393,0.951056516
3.394,3394,-0.587785252
3.395,3395,0.0
3.396,3396,0.587785252
3.397,3397,-0.951056516
3.398,3398,0.951056516
3.399,3399,-0.587785252
3.4,3400,-0.0
3.401,3401,0.587785252
3.402,3402,-0.951056516
3.403,3403,0.951056516
3.404,3404,-0.587785252
3.405,3405,0.0
3.406,3406,0.587785252
3.407,3407,-0.951056516
3.408,3408,0.951056516
3.409,3409,-0.587785252
3.41,3410,0.0
3.411,3411,0.587785252
3.412,3412,-0.951056516
3.413,3413,0.951056516
3.414,3414,-0.587785252
3.415,3415,0.0
3.416,3416,0.587785252
3.417,3417,-0.951056516
3.418,3418,0.951056516
3.419,3419,-0.587785252
3.42,3420,-0.0
3.421,3421,0.587785252
3.422,3422,-0.951056516
3.423,3423,0.951056516
3.424,3424,-0.587785252
3.425,3425,0.0
3.426,3426,0.587785252
3.427,3427,-0.951056516
3.428,3428,0.951056516
3.429,3429,-0.587785252
3.43,3430,0.0
3.431,3431,0.587785252
3.432,3432,-0.951056516
3.433,3433,0.951056516
3.434,3434,-0.587785252
3.435,3435,-0.0
3.436,3436,0.587785252
3.437,3437,-0.951056516
3.438,3438,0.951056516
3.439,3439,-0.587785252
3.44,3440,-0.0
3.441,3441,0.587785252
3.442,3442,-0.951056516
3.443,3443,0.951056516
3.444,3444,-0.587785252
3.445,3445,0.0
3.446,3446,0.587785252
3.447,3447,-0.951056516
3.448,3448,0.951056516
3.449,3449,-0.587785252
3.45,3450,0.0
3.451,3451,0.587785252
3.452,3452,-0.951056516
3.453,3453,0.951056516
3.454,3454,-0.587785252
3.455,3455,-0.0
3.456,3456,0.587785252
3.457,3457,-0.951056516
3.458,3458,0.951056516
3.459,3459,-0.587785252
3.46,3460,-0.0
3.461,3461,0.587785252
3.462,3462,-0.951056516
3.463,3463,0.951056516
3.464,3464,-0.587785252
3.465,3465,0.0
3.466,3466,0.587785252
3.467,3467,-0.951056516
3.468,3468,0.951056516
3.469,3469,-0.587785252
3.47,3470,0.0
3.471,3471,0.587785252
3.472,3472,-0.951056516
3.473,3473,0.951056516
3.474,3474,-0.587785252
3.475,3475,-0.0
3.476,3476,0.587785252
3.477,3477,-0.951056516
3.478,3478,0.951056516
3.479,3479,-0.587785252
3.48,3480,0.0
3.481,3481,0.587785252
3.482,3482,-0.951056516
3.483,3483,0.951056516
3.484,3484,-0.587785252
3.485,3485,0.0
3.486,3486,0.587785252
3.487,3487,-0.951056516
3.488,3488,0.951056516
3.489,3489,-0.587785252
3.49,3490,-0.0
3.491,3491,0.587785252
3.492,3492,-0.951056516
3.493,3493,0.951056516
3.494,3494,-0.587785252
3.495,3495,-0.0
3.496,3496,0.587785252
3.497,3497,-0.951056516
3.498,3498,0.951056516
3.499,3499,-0.587785252
3.5,3500,0.0
3.501,3501,0.587785252
3.502,3502,-0.951056516
3.503,3503,0.951056516
3.504,3504,-0.587785252
3.505,3505,0.0
3.506,3506,0.587785252
3.507,3507,-0.951056516
3.508,3508,0.951056516
3.509,3509,-0.587785252
3.51,3510,-0.0
3.511,3511,0.587785252
3.512,3512,-0.951056516
3.513,3513,0.951056516
3.514,3514,-0.587785252
3.515,3515,0.0
3.516,3516,0.587785252
3.517,3517,-0.951056516
3.518,3518,0.951056516
3.519,3519,-0.587785252
3.52,3520,0.0
3.521,3521,0.587785252
3.522,3522,-0.951056516
3.523,3523,0.951056516
3.524,3524,-0.587785252
3.525,3525,0.0
3.526,3526,0.587785252
3.527,3527,-0.951056516
3.528,3528,0.951056516
3.529,3529,-0.587785252
3.53,3530,0.0
3.531,3531,0.587785252
3.532,3532,-0.951056516
3.533,3533,0.951056516
3.534,3534,-0.587785252
3.535,3535,0.0
3.536,3536,0.587785252
3.537,3537,-0.951056516
3.538,3538,0.951056516
3.539,3539,-0.587785252
3.54,3540,0.0
3.541,3541,0.587785252
3.542,3542,-0.951056516
3.543,3543,0.951056516
3.544,3544,-0.587785252
3.545,3545,-0.0
3.546,3546,0.587785252
3.547,3547,-0.951056516
3.548,3548,0.951056516
3.549,3549,-0.587785252
3.55,3550,0.0
3.551,3551,0.587785252
3.552,3552,-0.951056516
3.553,3553,0.951056516
3.554,3554,-0.587785252
3.555,3555,0.0
3.556,3556,0.587785252
3.557,3557,-0.951056516
3.558,3558,0.951056516
3.559,3559,-0.587785252
3.56,3560,0.0
3.561,3561,0.587785252
3.562,3562,-0.951056516
3.563,3563,0.951056516
3.564,3564,-0.587785252
3.565,3565,-0.0
3.566,3566,0.587785252
3.567,3567,-0.951056516
3.568,3568,0.951056516
3.569,3569,-0.587785252
3.57,3570,0.0
3.571,3571,0.587785252
3.572,3572,-0.951056516
3.573,3573,0.951056516
3.574,3574,-0.587785252
3.575,3575,0.0
3.576,3576,0.587785252
3.577,3577,-0.951056516
3.578,3578,0.951056516
3.579,3579,-0.587785252
3.58,3580,0.0
3.581,3581,0.587785252
3.582,3582,-0.951056516
3.583,3583,0.951056516
3.584,3584,-0.587785252
3.585,3585,-0.0
3.586,3586,0.587785252
3.587,3587,-0.951056516
3.588,3588,0.951056516
3.589,3589,-0.587785252
3.59,3590,-0.0
3.591,3591,0.587785252
3.592,3592,-0.951056516
3.593,3593,0.951056516
3.594,3594,-0.587785252
3.595,3595,0.0
3.596,3596,0.587785252
3.597,3597,-0.951056516
3.598,3598,0.951056516
3.599,3599,-0.587785252
3.6,3600,-0.0
3.601,3601,0.587785252
3.602,3602,-0.951056516
3.603,3603,0.951056516
3.604,3604,-0.587785252
3.605,3605,-0.0
3.606,3606,0.587785252
3.607,3607,-0.951056516
3.608,3608,0.951056516
3.609,3609,-0.587785252
3.61,3610,-0.0
3.611,3611,0.587785252
3.612,3612,-0.951056516
3.613,3613,0.951056516
3.614,3614,-0.587785252
3.615,3615,0.0
3.616,3616,0.587785252
3.617,3617,-0.951056516
3.618,3618,0.951056516
3.619,3619,-0.587785252
3.62,3620,-0.0
3.621,3621,0.587785252
3.622,3622,-0.951056516
3.623,3623,0.951056516
3.624,3624,-0.587785252
3.625,3625,-0.0
3.626,3626,0.587785252
3.627,3627,-0.951056516
3.628,3628,0.951056516
3.629,3629,-0.587785252
3.63,3630,0.0
3.631,3631,0.587785252
3.632,3632,-0.951056516
3.633,3633,0.951056516
3.634,3634,-0.587785252
3.635,3635,0.0
3.636,3636,0.587785252
3.637,3637,-0.951056516
3.638,3638,0.951056516
3.639,3639,-0.587785252
3.64,3640,-0.0
3.641,3641,0.587785252
3.642,3642,-0.951056516
3.643,3643,0.951056516
3.644,3644,-0.587785252
3.645,3645,0.0
3.646,3646,0.587785252
3.647,3647,-0.951056516
3.648,3648,0.951056516
3.649,3649,-0.587785252
3.65,3650,0.0
3.651,3651,0.587785252
3.652,3652,-0.951056516
3.653,3653,0.951056516
3.654,3654,-0.587785252
3.655,3655,-0.0
3.656,3656,0.587785252
3.657,3657,-0.951056516
3.658,3658,0.951056516
3.659,3659,-0.587785252
3.66,3660,0.0
3.661,3661,0.587785252
3.662,3662,-0.951056516
3.663,3663,0.951056516
3.664,3664,-0.587785252
3.665,3665,0.0
3.666,3666,0.587785252
3.667,3667,-0.951056516
3.668,3668,0.951056516
3.669,3669,-0.587785252
3.67,3670,0.0
3.671,3671,0.587785252
3.672,3672,-0.951056516
3.673,3673,0.951056516
3.674,3674,-0.587785252
3.675,3675,0.0
3.676,3676,0.587785252
3.677,3677,-0.951056516
3.678,3678,0.951056516
3.679,3679,-0.587785252
3.68,3680,0.0
3.681,3681,0.587785252
3.682,3682,-0.951056516
3.683,3683,0.951056516
3.684,3684,-0.587785252
3.685,3685,0.0
3.686,3686,0.587785252
3.687,3687,-0.951056516
3.688,3688,0.951056516
3.689,3689,-0.587785252
3.69,3690,0.0
3.691,3691,0.587785252
3.692,3692,-0.951056516
3.693,3693,0.951056516
3.694,3694,-0.587785252
3.695,3695,0.0
3.696,3696,0.587785252
3.697,3697,-0.951056516
3.698,3698,0.951056516
3.699,3699,-0.587785252
3.7,3700,0.0
3.701,3701,0.587785252
3.702,3702,-0.951056516
3.703,3703,0.951056516
3.704,3704,-0.587785252
3.705,3705,0.0
3.706,3706,0.587785252
3.707,3707,-0.951056516
3.708,3708,0.951056516
3.709,3709,-0.587785252
3.71,3710,-0.0
3.711,3711,0.587785252
3.712,3712,-0.951056516
3.713,3713,0.951056516
3.714,3714,-0.587785252
3.715,3715,-0.0
3.716,3716,0.587785252
3.717,3717,-0.951056516
3.718,3718,0.951056516
3.719,3719,-0.587785252
3.72,3720,0.0
3.721,3721,0.587785252
3.722,3722,-0.951056516
3.723,3723,0.951056516
3.724,3724,-0.587785252
3.725,3725,0.0
3.726,3726,0.587785252
3.727,3727,-0.951056516
3.728,3728,0.951056516
3.729,3729,-0.587785252
3.73,3730,-0.0
3.731,3731,0.587785252
3.732,3732,-0.951056516
3.733,3733,0.951056516
3.734,3734,-0.587785252
3.735,3735,-0.0
3.736,3736,0.587785252
